,seg_index,time_index,Open,High,Low,Close,Adj Close,Volume
0,23,0,19.96451,20.512436,21.233286,20.239206,19.920732,83083440.0
1,23,1,20.56405,21.401272,20.722149,20.958694,20.790302,83675010.0
2,23,2,20.858414,21.550068,19.916237,20.748974,19.788769,82690690.0
3,23,3,20.627926,20.823193,20.13748,20.792274,20.79206,80244370.0
4,23,4,20.885149,21.278412,21.13578,21.112015,20.897633,81892080.0
5,23,5,20.202038,21.564617,19.615719,20.754593,20.462547,80655340.0
6,23,6,20.392696,20.695929,19.614126,20.003092,20.729929,89736904.0
7,23,7,20.87024,20.941233,20.66898,21.247328,20.881884,93079860.0
8,23,8,20.520508,20.870333,20.93092,21.300997,20.560503,88021030.0
9,23,9,20.49134,20.99845,20.06576,19.742184,20.765278,85177256.0
10,23,10,20.19064,20.915813,21.153526,20.300213,20.441877,78998750.0
11,23,11,20.898123,21.03141,21.168333,20.47284,20.185724,79836110.0
12,23,12,20.775335,21.40835,20.573727,20.146454,21.004282,84941200.0
13,23,13,21.151087,20.50662,20.634312,20.550587,19.990088,81415350.0
14,23,14,20.852528,20.37772,20.161982,21.20652,20.682957,74921784.0
15,23,15,20.162918,20.98406,20.650265,21.13083,20.234419,80206140.0
16,23,16,20.33298,20.972328,20.782917,20.630846,21.01073,81336776.0
17,23,17,20.71181,20.65424,20.644674,20.960707,21.007874,74527250.0
18,23,18,22.159456,20.534855,20.31071,20.408007,21.517973,79598080.0
19,23,19,20.462025,21.197182,20.124453,21.234941,21.791132,82413680.0
20,23,20,21.100372,21.01981,21.216883,21.239832,20.68104,88622480.0
21,23,21,20.435505,21.415726,20.73258,21.276554,21.395193,77264360.0
22,23,22,21.161959,21.579643,20.74315,21.29418,20.806261,77555140.0
23,23,23,20.297747,21.936775,21.339855,21.313345,21.153711,78169970.0
24,23,24,22.216906,21.120401,21.006973,21.386307,20.4975,75606610.0
25,23,25,21.474966,21.582922,21.251741,21.566465,22.23656,75442584.0
26,23,26,21.601486,21.971258,20.62939,20.879473,21.445856,76195064.0
27,23,27,21.43483,22.667822,20.84617,21.542637,22.177443,77718800.0
28,23,28,21.536129,21.177767,21.297796,20.868187,20.674164,79097520.0
29,23,29,20.816364,21.55833,21.192558,22.068121,22.049528,81379880.0
0,24,0,38.217247,38.83882,38.31695,39.155376,39.46243,75001610.0
1,24,1,38.762295,39.21569,39.021214,38.34787,39.879654,71495544.0
2,24,2,38.97093,38.801823,38.9522,39.915302,38.408653,72785230.0
3,24,3,39.122997,39.754845,39.42701,38.42556,38.45885,71649000.0
4,24,4,39.852394,39.1905,39.07404,39.180904,39.36029,73081200.0
5,24,5,39.34628,38.952827,39.29074,40.100693,39.57094,73158300.0
6,24,6,39.156994,39.145973,38.801785,38.70515,40.371986,76830000.0
7,24,7,39.42123,39.440525,39.346115,39.37384,40.507095,76608180.0
8,24,8,38.78583,39.39679,38.23197,40.13609,39.58216,78621020.0
9,24,9,39.681393,39.345814,40.194767,39.90157,38.291702,73866490.0
10,24,10,39.614563,39.36028,39.920193,39.172165,39.80711,74795896.0
11,24,11,39.08086,39.69023,39.700718,39.080486,39.461407,74325730.0
12,24,12,40.5453,40.44554,40.33105,40.4264,39.354645,76575650.0
13,24,13,40.066307,39.74293,40.132095,39.114796,40.056736,74569900.0
14,24,14,40.262943,39.95653,40.344612,40.637947,39.327232,68091050.0
15,24,15,39.55963,39.545666,39.98964,40.069305,39.60077,72995120.0
16,24,16,39.155483,40.36358,38.656948,40.395958,40.05457,72656590.0
17,24,17,40.630104,40.365246,40.34431,39.555233,40.43476,71230370.0
18,24,18,40.085564,41.083485,40.441586,40.18873,39.80855,74696910.0
19,24,19,40.98165,40.53083,39.672806,39.690563,39.688343,71295864.0
20,24,20,41.112015,40.453644,39.41164,40.59824,40.048862,77079550.0
21,24,21,39.72906,40.33309,39.75268,40.843613,40.534016,74023230.0
22,24,22,40.942936,40.653748,40.38186,40.259594,40.645935,71116380.0
23,24,23,40.67034,39.88494,40.17533,40.3121,40.603333,70171640.0
24,24,24,40.488716,40.57451,39.650078,39.275475,40.051655,70884110.0
25,24,25,42.014347,40.45752,40.689972,40.01302,40.79253,73996340.0
26,24,26,40.382927,40.603195,40.106537,39.60776,41.418034,72194880.0
27,24,27,39.94111,41.72817,39.432816,40.632137,40.184814,73265390.0
28,24,28,39.779007,40.669495,40.375378,39.968613,40.872868,72003020.0
29,24,29,40.81427,40.725384,39.87265,40.603046,39.90263,72762760.0
0,25,0,57.99956,58.76995,57.06301,57.4689,58.597992,89946200.0
1,25,1,57.49769,59.040844,57.1236,58.061573,58.001297,89724344.0
2,25,2,57.875694,58.883793,57.59698,58.748966,57.613895,87087656.0
3,25,3,58.294975,58.215614,57.59193,58.507885,56.855904,88607900.0
4,25,4,58.67659,59.23592,57.603493,57.994396,58.325813,91612900.0
5,25,5,58.231518,58.885937,58.433044,57.39371,57.248985,91301670.0
6,25,6,57.62734,59.008717,57.498528,58.451115,58.019493,93476520.0
7,25,7,59.212383,58.444855,56.5867,58.211998,57.34851,92813610.0
8,25,8,57.841362,58.929882,58.525883,57.560184,56.90379,94398180.0
9,25,9,57.54824,58.678505,58.43101,57.91901,59.673702,90751890.0
10,25,10,59.173985,58.10921,58.12427,57.85637,58.757202,88154840.0
11,25,11,56.48499,58.955513,58.514862,58.902996,58.653793,90386940.0
12,25,12,59.513294,59.767628,57.025085,58.376514,58.97024,91994936.0
13,25,13,58.006767,59.384106,58.022556,59.557976,58.096344,89700770.0
14,25,14,58.7976,59.790768,58.23675,57.90477,60.176544,88329150.0
15,25,15,59.74164,58.62655,58.12569,58.387066,58.835487,89042380.0
16,25,16,59.234695,59.888992,58.608994,59.567867,59.045055,91055624.0
17,25,17,59.703545,59.347942,58.94062,59.26991,59.587555,90111910.0
18,25,18,59.56306,59.181507,59.649933,59.868916,58.261383,89519176.0
19,25,19,58.219265,58.705082,58.09031,59.44959,58.90134,90969340.0
20,25,20,59.838,60.38651,58.67024,59.873066,60.402973,90413670.0
21,25,21,58.236492,59.754482,58.37737,59.73499,58.809956,91563960.0
22,25,22,59.57215,59.383915,59.402508,59.331726,59.22521,88258080.0
23,25,23,59.5719,60.378117,59.235893,59.801777,59.828693,87854370.0
24,25,24,60.043507,60.25691,59.280468,58.65255,60.11998,90070750.0
25,25,25,59.767303,60.240593,58.730427,59.075436,59.790276,92243850.0
26,25,26,59.49278,59.151653,58.857872,59.183987,59.978687,88962930.0
27,25,27,60.288662,60.571716,58.656513,60.16758,60.33721,91431290.0
28,25,28,58.99027,58.39798,60.084908,59.584026,60.51797,87110504.0
29,25,29,59.289635,60.985695,59.432438,59.363552,60.615124,88596360.0
0,26,0,17.549244,17.902718,18.261707,18.00099,17.619194,80859950.0
1,26,1,17.982,18.500998,17.893705,18.227413,17.987497,79623310.0
2,26,2,18.11936,18.543356,17.678934,18.376112,17.478468,79949840.0
3,26,3,18.006514,18.650038,17.615522,17.747208,17.969545,76981540.0
4,26,4,18.097265,18.794477,18.25244,18.429203,18.092524,80062760.0
5,26,5,17.388014,18.533937,17.41498,18.201794,18.124033,79354800.0
6,26,6,17.613262,18.106579,17.056082,17.684122,18.337059,87266936.0
7,26,7,17.859718,17.933388,17.916132,18.463982,18.378477,89584190.0
8,26,8,17.979607,18.47513,18.186478,18.988075,18.069563,85951630.0
9,26,9,18.056211,18.336489,17.925259,17.267776,17.984158,82679440.0
10,26,10,17.366102,18.202072,18.300987,17.24384,18.061121,76060720.0
11,26,11,17.900042,18.291958,18.376558,17.46268,17.533293,74718240.0
12,26,12,18.54109,18.78916,18.364004,18.056898,18.23795,82244584.0
13,26,13,18.2432,17.941042,17.962479,17.956015,17.841953,79301150.0
14,26,14,18.207014,18.066336,17.464024,18.49819,17.497227,71378460.0
15,26,15,17.333405,18.220947,18.193132,18.360409,17.463058,77742990.0
16,26,16,17.766037,18.233372,18.004604,18.055206,18.398891,78787670.0
17,26,17,17.750954,18.060478,17.855371,18.368298,18.374247,74202270.0
18,26,18,19.040337,18.138105,17.62098,17.859411,18.502296,76254000.0
19,26,19,18.281334,18.592075,17.512035,18.246525,18.866404,78582210.0
20,26,20,18.558163,17.910988,18.064596,18.653654,17.941729,86575970.0
21,26,21,18.123241,18.637861,18.033575,18.875006,18.29709,76689010.0
22,26,22,18.55177,18.59025,18.27064,18.546165,18.23741,74151800.0
23,26,23,18.013515,18.983875,18.667292,18.114073,18.574469,73396210.0
24,26,24,19.212782,18.681149,17.943417,18.346989,17.998001,70360530.0
25,26,25,19.308355,18.617708,18.77989,18.351664,19.1468,73434720.0
26,26,26,19.237162,19.38841,17.861444,18.534685,18.623684,72043570.0
27,26,27,18.301785,20.040257,18.079197,18.611797,19.153627,73596030.0
28,26,28,18.531397,18.126705,18.264013,18.39462,18.082926,77747000.0
29,26,29,18.702827,18.89157,18.797415,18.918365,18.737629,78779810.0
0,27,0,14.365612,14.891007,14.399881,14.463114,14.33886,83834360.0
1,27,1,14.374743,14.871662,14.575394,14.403869,14.592295,82923760.0
2,27,2,14.492617,15.054264,14.435238,14.488524,14.397343,83887790.0
3,27,3,14.417757,14.693126,14.296958,14.795874,14.287607,82084940.0
4,27,4,14.467785,14.907955,14.4171095,14.551138,14.458195,83857900.0
5,27,5,14.189474,14.74475,14.123447,14.555727,14.448502,83842700.0
6,27,6,14.158118,14.870411,14.208125,14.452037,14.436951,90248630.0
7,27,7,14.539836,14.523959,14.407892,14.615276,14.673322,92536376.0
8,27,8,14.5989685,14.637785,14.580213,14.610682,14.376961,91500290.0
9,27,9,14.413408,14.671592,14.439894,14.255831,14.738926,82842776.0
10,27,10,14.451226,14.678285,14.468111,14.387677,14.846854,81328260.0
11,27,11,14.726037,14.849944,14.261464,14.614448,14.494827,79041170.0
12,27,12,14.445156,14.782556,14.111154,14.259096,14.801788,84415710.0
13,27,13,14.748849,14.832202,14.484036,14.410088,14.486747,83834450.0
14,27,14,14.726333,14.694828,14.544074,14.237473,14.727361,77539410.0
15,27,15,14.657991,14.775681,14.520274,14.645887,14.755019,80229176.0
16,27,16,14.711222,14.839581,14.67592,14.526172,14.622284,80846370.0
17,27,17,14.470605,14.636395,14.652295,14.825064,14.99377,75765230.0
18,27,18,14.739205,14.929171,14.691829,15.080374,14.949766,78906110.0
19,27,19,14.752667,14.951625,14.41725,14.619998,14.883357,83792430.0
20,27,20,14.667077,14.846323,14.590916,15.0313,14.951586,88680000.0
21,27,21,14.610626,14.984572,14.470618,14.677014,14.731931,79520420.0
22,27,22,15.031482,15.179223,14.845944,14.837327,14.61263,77493000.0
23,27,23,15.09226,15.088459,14.798801,15.1140585,14.994319,77140090.0
24,27,24,14.9012785,14.999621,14.74256,14.427784,14.998458,78280330.0
25,27,25,14.947816,14.996937,15.060749,14.62146,15.07839,77846210.0
26,27,26,14.873744,15.147186,14.672368,15.109247,14.858431,75194790.0
27,27,27,15.128915,15.78026,14.574414,15.245227,15.260111,78431940.0
28,27,28,15.008222,15.047914,14.910578,14.712259,15.075944,77687224.0
29,27,29,15.067282,15.182802,15.235569,15.193191,15.077044,78466664.0
0,28,0,15.055739,15.752785,15.35953,15.183801,15.444417,78505000.0
1,28,1,15.242524,15.9481535,15.243427,15.520951,15.280019,79776460.0
2,28,2,15.480598,15.544419,15.497459,15.372655,15.438813,81077420.0
3,28,3,15.432074,15.8069515,15.515367,15.327773,15.262082,80676890.0
4,28,4,15.333606,15.922573,15.39226,15.6756735,15.6286335,82146060.0
5,28,5,14.972574,15.700757,14.763479,15.438835,15.328892,81490100.0
6,28,6,15.266242,15.55867,14.856361,15.272753,15.45881,86852800.0
7,28,7,15.501361,15.448874,15.28778,15.72085,15.626063,89408970.0
8,28,8,15.297711,15.6953125,15.538578,15.884225,15.238602,88141390.0
9,28,9,15.385606,16.037933,15.596216,14.929313,15.5625,82039810.0
10,28,10,15.189726,15.425435,15.443031,15.198884,15.702573,74992050.0
11,28,11,15.494341,15.614835,15.429318,15.405303,15.219689,76529160.0
12,28,12,15.684416,15.919842,15.2287445,15.280172,15.430875,84186420.0
13,28,13,15.524108,15.613734,15.523589,15.3043,15.464192,79028940.0
14,28,14,15.847744,15.42818,15.391447,15.48975,15.295227,75072680.0
15,28,15,15.149006,15.81884,15.267523,15.419202,15.534319,79842540.0
16,28,16,15.419466,15.452922,15.523714,15.503757,15.63879,79538750.0
17,28,17,15.147663,15.63468,15.355136,15.554332,15.821998,74505860.0
18,28,18,15.718475,15.754904,15.702588,15.9617605,16.094713,76835190.0
19,28,19,15.308401,15.9070425,15.087343,15.263783,15.864964,80714480.0
20,28,20,15.778575,15.863613,15.573058,15.997438,15.525076,87490980.0
21,28,21,15.501024,16.246906,15.329337,15.620515,15.702,78607080.0
22,28,22,15.744516,16.044771,15.66515,15.279094,15.762117,74238690.0
23,28,23,15.583047,16.056047,15.479998,15.620724,15.980829,75114770.0
24,28,24,15.858124,15.939905,15.356154,15.4675865,15.582332,72976180.0
25,28,25,16.123783,16.176569,15.709877,15.72356,16.124798,75960060.0
26,28,26,15.853064,16.292994,15.690678,15.706892,15.705611,72466584.0
27,28,27,15.800788,16.624828,15.494659,16.11721,16.160671,76659070.0
28,28,28,15.598308,15.837208,15.630809,15.517517,15.973381,74561280.0
29,28,29,15.903211,15.961046,15.988775,16.2778,16.193356,77350030.0
0,29,0,72.32069,73.74608,69.9447,71.78177,72.962616,100954390.0
1,29,1,71.92014,72.33205,70.49977,72.79126,71.62782,96309736.0
2,29,2,72.52481,71.697296,70.494804,72.38224,72.62999,94155940.0
3,29,3,72.2429,73.67781,71.298225,72.69759,71.87697,96666504.0
4,29,4,73.53027,73.32553,71.76586,72.45291,72.299965,97225430.0
5,29,5,73.18938,72.72956,72.16706,72.226326,73.31544,97773336.0
6,29,6,72.961754,72.679375,71.15797,73.16173,72.216896,102106580.0
7,29,7,72.96013,73.641136,71.44338,72.57408,72.27786,101564890.0
8,29,8,73.4065,73.516716,71.85237,73.07438,72.87058,101466750.0
9,29,9,72.59655,72.51723,71.452805,72.461,73.96758,97640380.0
10,29,10,72.493965,73.14971,71.695244,71.870384,73.04573,97278740.0
11,29,11,71.80874,73.94962,71.9722,72.91493,72.71869,100011850.0
12,29,12,73.17966,73.998375,72.97449,73.99964,72.79127,101195680.0
13,29,13,72.0421,73.206825,72.18368,73.262054,72.44988,99166190.0
14,29,14,72.90579,74.11173,72.04097,73.595436,73.06253,96736090.0
15,29,15,73.23385,73.78572,72.571144,73.750374,72.8034,98179290.0
16,29,16,73.259056,74.476395,72.51969,73.454956,74.00815,98709820.0
17,29,17,73.73099,73.51515,73.04972,74.571465,72.3274,97386350.0
18,29,18,72.99639,74.74093,72.67814,73.28742,73.13098,95722100.0
19,29,19,73.94507,73.85415,72.76283,72.80553,73.70504,99038310.0
20,29,20,72.81004,73.32667,72.19054,73.97153,73.765854,97336140.0
21,29,21,73.417114,74.58736,72.98134,74.66569,73.70442,98017540.0
22,29,22,73.638985,73.58588,72.73262,72.93914,72.73538,95850090.0
23,29,23,73.709915,74.533035,72.3087,73.882904,74.16646,97068184.0
24,29,24,74.57663,74.282974,72.85898,73.61397,74.171364,95777540.0
25,29,25,74.11517,74.78555,73.405045,73.48952,73.90413,96436264.0
26,29,26,73.189125,74.5474,72.92944,73.72255,73.629166,93452056.0
27,29,27,74.06378,74.91544,72.83257,72.928276,74.414055,97491384.0
28,29,28,73.335846,74.07488,72.88363,73.683556,73.87775,93826320.0
29,29,29,73.08535,74.66745,73.26096,74.13048,73.37226,95049010.0
0,30,0,13.348986,13.403855,12.597076,13.034715,13.317556,83217410.0
1,30,1,13.102308,13.18914,13.194743,12.965381,13.047778,78564590.0
2,30,2,12.961878,13.34239,13.0791445,12.952544,12.953982,83279960.0
3,30,3,13.038639,13.003671,12.732087,13.438322,12.928044,86121816.0
4,30,4,13.093382,13.365695,12.696944,13.141949,13.002217,82735120.0
5,30,5,12.969092,13.1011,12.950582,13.383752,13.071742,84166080.0
6,30,6,12.981712,13.446506,13.1336155,13.108577,12.9406395,89353320.0
7,30,7,13.390599,13.401877,13.180183,13.197362,13.134137,90900230.0
8,30,8,13.342696,13.350851,13.079974,13.04935,12.941787,92717010.0
9,30,9,13.338048,13.240482,13.118743,13.31528,13.019077,86182936.0
10,30,10,13.018687,13.216987,13.049455,13.276192,13.322054,80270190.0
11,30,11,12.884309,13.242264,12.911169,13.08131,13.312411,78239910.0
12,30,12,13.248988,13.328402,12.837436,12.9545355,13.2901,86142740.0
13,30,13,13.011488,13.329709,13.324906,12.816325,13.355346,83838456.0
14,30,14,13.255829,13.296116,12.93353,12.960597,13.124215,77354760.0
15,30,15,13.240017,13.499717,12.8818655,13.170827,13.546357,78119360.0
16,30,16,13.464751,13.435236,13.022669,13.095346,13.008503,81273550.0
17,30,17,12.892887,13.169463,12.909635,13.282483,13.5408945,71891160.0
18,30,18,13.311274,13.745285,13.151735,13.541648,13.18378,77793900.0
19,30,19,13.25148,13.659131,13.289955,13.015716,13.496091,82838940.0
20,30,20,12.884179,13.302914,13.160939,13.523626,13.256914,91224936.0
21,30,21,13.1875725,13.581953,13.011335,13.250117,13.3306265,81978540.0
22,30,22,13.408413,13.556484,13.5788765,13.364149,13.240244,77087040.0
23,30,23,13.457192,13.683975,13.466188,13.800304,13.424394,76523460.0
24,30,24,13.082812,13.575146,13.244216,13.004699,13.91033,75367200.0
25,30,25,13.6489105,13.457695,13.441155,13.2457695,13.481724,78489470.0
26,30,26,13.068044,13.787259,13.425453,13.554276,13.234639,74456820.0
27,30,27,13.665587,13.881775,13.468589,13.563098,13.605363,78090220.0
28,30,28,13.180388,13.779057,13.229837,13.401893,13.5053835,77091300.0
29,30,29,13.666289,13.5728445,13.589668,13.370429,13.403407,78353370.0
0,31,0,88.143105,89.58942,86.385666,88.75562,88.62168,102401784.0
1,31,1,88.27487,89.71287,86.926735,89.880005,89.85555,100803800.0
2,31,2,87.83049,88.95096,87.395744,88.24692,89.2144,99916700.0
3,31,3,88.99551,89.35034,87.03029,88.50884,88.032555,98169140.0
4,31,4,88.349174,90.26208,88.00862,89.02298,89.388695,98134120.0
5,31,5,89.50845,89.10911,89.04075,88.2696,89.782906,97859736.0
6,31,6,88.47249,89.01075,87.67694,89.39766,89.27211,106168380.0
7,31,7,87.75877,90.86119,87.31548,88.0574,89.487946,102424030.0
8,31,8,89.06121,89.934616,88.42124,90.00869,89.04276,102914270.0
9,31,9,88.95354,91.028206,88.62904,89.10536,88.09245,103371070.0
10,31,10,88.42332,88.988815,86.55369,88.5104,88.74732,103921130.0
11,31,11,88.10583,90.42049,88.40458,88.3342,89.070526,104346840.0
12,31,12,88.61157,90.14227,88.0623,89.37245,88.32919,104904470.0
13,31,13,90.14691,91.35023,89.01295,89.661835,90.29433,102498180.0
14,31,14,89.9374,90.877785,88.48442,89.12803,90.63101,99195630.0
15,31,15,89.725426,90.13044,90.01928,89.888466,89.55534,102089160.0
16,31,16,89.41317,90.963806,88.84382,89.20269,90.26291,102671530.0
17,31,17,89.74291,90.92447,90.28764,88.94612,88.624466,102745770.0
18,31,18,89.23521,90.00198,89.4789,90.050285,91.048485,102284350.0
19,31,19,90.00047,91.39596,89.16435,90.23584,89.22197,99350670.0
20,31,20,90.918144,90.47746,88.105225,89.802956,91.309395,99684190.0
21,31,21,91.24772,90.24014,89.47064,92.21613,90.53296,103129550.0
22,31,22,89.769646,90.362305,88.94378,89.67662,90.893105,100843120.0
23,31,23,89.65874,91.80752,89.44588,89.47606,90.37786,105580500.0
24,31,24,91.52502,91.937225,89.84645,90.35731,89.844604,102027630.0
25,31,25,89.45785,91.22976,88.064445,89.68961,90.38289,103399370.0
26,31,26,90.79593,90.1438,88.40052,90.87119,90.69962,98296056.0
27,31,27,90.19793,91.41222,88.298615,88.41501,89.24045,102563630.0
28,31,28,90.14557,90.682724,89.31676,89.23928,90.16112,102175420.0
29,31,29,90.14823,91.51596,89.27837,88.891945,89.28759,101277624.0
0,32,0,11.72208,11.373645,10.561059,11.142248,11.882711,82827160.0
1,32,1,11.522086,11.2365675,11.595074,10.924779,11.32554,72786880.0
2,32,2,10.932325,11.275182,11.055514,10.901196,10.7342,78733900.0
3,32,3,11.097392,11.350893,10.767356,11.527748,10.91112,89192344.0
4,32,4,11.134928,11.244962,10.264457,11.1717825,10.777456,85175640.0
5,32,5,11.554129,11.225008,10.804615,11.948633,11.363987,82338190.0
6,32,6,11.236188,11.173416,11.005835,11.419179,10.784036,86565330.0
7,32,7,11.697942,11.501218,11.250967,11.305399,11.014613,95861740.0
8,32,8,11.394414,11.1434965,10.81604,11.054908,11.038533,97054710.0
9,32,9,11.388547,11.164147,11.04219,11.169711,11.041532,89956150.0
10,32,10,11.112712,11.212077,11.127724,11.42736,11.225701,81266320.0
11,32,11,10.533525,11.444105,11.238816,11.322588,11.342606,76901540.0
12,32,12,11.081204,11.024758,10.819579,11.402191,11.203616,89531220.0
13,32,13,11.282492,11.628864,11.436776,10.53016,11.575099,81646770.0
14,32,14,11.406676,11.125383,11.235842,10.881669,11.210363,75662500.0
15,32,15,11.45918,11.392372,10.927546,11.434219,11.77426,74412620.0
16,32,16,11.808229,11.659989,10.791977,11.155171,10.812199,83413010.0
17,32,17,11.244741,10.948876,10.980318,11.112995,11.341861,69419080.0
18,32,18,11.254752,11.81933,11.131803,11.311825,10.745915,77331096.0
19,32,19,11.510734,11.907819,11.647437,11.087297,11.444031,84970430.0
20,32,20,10.887952,11.232494,10.96164,11.9138155,11.320405,93026630.0
21,32,21,10.870193,11.488272,11.110166,11.208095,11.6862955,79021020.0
22,32,22,11.491464,11.202063,11.575345,11.546993,11.352898,75589816.0
23,32,23,11.52875,12.094084,11.682207,12.181031,11.154271,76496750.0
24,32,24,11.073221,11.290085,11.206192,10.806363,12.150743,71717310.0
25,32,25,11.447584,10.989498,11.566411,11.2161255,11.635355,76895020.0
26,32,26,10.921258,11.663102,11.335627,11.24697,11.169654,70772740.0
27,32,27,12.133714,11.756741,11.587432,11.429949,11.680136,75789816.0
28,32,28,11.032386,11.506021,11.394952,11.449517,11.431412,76529256.0
29,32,29,11.497444,11.363799,11.483627,11.225765,11.346442,73363650.0
0,33,0,88.077614,89.300514,86.15327,88.1757,88.11709,99769650.0
1,33,1,88.40969,89.13024,85.957825,88.02044,86.93322,103443560.0
2,33,2,87.39427,88.57477,87.63337,88.752075,88.17763,97941870.0
3,33,3,88.355515,88.88242,88.20962,87.701004,87.960266,95972640.0
4,33,4,87.91575,88.99526,87.17169,87.9346,88.04728,100336350.0
5,33,5,88.42096,88.31462,88.654396,87.63867,87.39412,100848850.0
6,33,6,88.36213,89.59808,86.81403,88.92746,89.208916,102636970.0
7,33,7,88.33164,90.044304,87.81244,87.95322,88.45264,101853960.0
8,33,8,88.14079,89.4753,88.508415,87.651474,89.11614,104012810.0
9,33,9,88.072464,89.660324,87.965614,89.76498,88.94725,101518550.0
10,33,10,89.41397,89.561424,87.84159,88.45578,87.627464,103452250.0
11,33,11,87.65077,88.70198,86.84507,89.498375,88.26721,104320350.0
12,33,12,88.491455,91.08194,87.45763,89.36462,88.29924,105107064.0
13,33,13,88.41309,90.2298,89.53962,90.46466,89.22168,102022376.0
14,33,14,89.81081,90.68832,89.02127,89.383606,89.06545,98526680.0
15,33,15,90.52866,90.7834,87.442566,89.27784,89.77788,102512460.0
16,33,16,88.71801,90.1092,89.02864,89.48244,89.61893,101136520.0
17,33,17,90.22386,91.59054,88.355484,90.09973,89.57563,101556320.0
18,33,18,89.57501,89.992905,90.491745,89.167145,89.44729,100084424.0
19,33,19,89.48858,89.32462,88.33064,89.807045,89.837715,99257060.0
20,33,20,90.22837,90.16505,88.11902,90.43691,89.936844,101805950.0
21,33,21,90.72804,91.04357,89.41252,89.41543,90.41495,103098550.0
22,33,22,88.81923,90.92754,88.367874,89.765114,90.378456,101492150.0
23,33,23,89.22978,90.71728,87.71028,88.65173,89.2467,103671144.0
24,33,24,90.296555,90.74649,88.89151,90.0629,90.99657,100482110.0
25,33,25,90.175896,90.24113,88.58881,89.19527,89.418434,103705210.0
26,33,26,89.63617,90.02902,88.01915,89.35637,89.87818,100858460.0
27,33,27,88.93076,90.006165,89.55407,89.41267,89.43019,103303976.0
28,33,28,89.170494,90.75733,87.567825,90.43344,90.267715,98579960.0
29,33,29,90.00744,90.28098,88.323524,88.77399,90.41019,101242824.0
0,34,0,12.518443,12.768689,11.786348,12.315198,12.686823,86758250.0
1,34,1,12.443137,12.675925,12.528727,12.195509,12.42511,78638380.0
2,34,2,12.188508,12.674653,12.280778,12.144468,12.279457,83243410.0
3,34,3,12.38599,12.475233,12.185116,12.592057,12.130747,86932744.0
4,34,4,12.284995,12.739246,11.93368,12.246488,12.350529,86168984.0
5,34,5,12.283349,12.730885,12.253246,12.86381,12.343964,85613810.0
6,34,6,12.468319,12.689346,12.135048,12.620784,12.064692,87327460.0
7,34,7,12.634602,12.661303,12.410135,12.520707,12.455403,92955544.0
8,34,8,12.397754,12.334178,12.181516,12.114914,12.063682,95684504.0
9,34,9,12.401894,12.634791,12.445771,12.436139,12.481466,88298660.0
10,34,10,12.448786,12.529587,12.354317,12.706757,12.489522,83395096.0
11,34,11,12.232705,12.587947,12.346829,12.452223,12.64173,79962320.0
12,34,12,12.247276,12.438616,12.006546,12.376587,12.334939,85447990.0
13,34,13,12.404046,12.802674,12.5504465,12.031233,12.595486,83304984.0
14,34,14,12.569872,12.369521,12.442968,12.180648,12.557657,80072270.0
15,34,15,12.664603,12.779793,12.048959,12.486832,12.827777,78017540.0
16,34,16,12.743883,12.779619,12.313892,12.395344,12.101884,84546580.0
17,34,17,12.379087,12.303305,12.473715,12.431674,12.663215,71463610.0
18,34,18,12.503856,13.001873,12.699207,12.923394,12.395711,78360560.0
19,34,19,12.526216,12.659851,12.522413,12.541214,12.650745,85349144.0
20,34,20,12.206237,12.771414,12.403535,12.804921,12.729165,92137300.0
21,34,21,12.139537,12.616716,12.227514,12.439593,12.797573,79031810.0
22,34,22,12.577587,12.850174,12.41355,12.874981,12.49307,77109840.0
23,34,23,12.8409605,13.120811,13.048187,13.033779,12.697838,77718100.0
24,34,24,12.348684,12.900429,12.57922,12.267371,13.080748,76722184.0
25,34,25,12.795938,12.6050625,12.762873,12.526211,12.914582,76952990.0
26,34,26,12.295727,12.983217,12.499388,12.713518,12.575796,75507090.0
27,34,27,13.048947,13.03303,12.409514,12.798023,12.966306,77735280.0
28,34,28,12.399209,12.953335,12.786488,12.40539,12.909575,76108584.0
29,34,29,12.677276,12.728292,12.844474,12.645224,12.790382,78757070.0
0,35,0,14.658371,14.889815,14.508471,14.711386,14.556468,81792340.0
1,35,1,14.652625,14.877036,14.729181,14.581557,14.803986,76481120.0
2,35,2,14.852258,15.2699375,14.4199915,14.560093,14.636447,78856570.0
3,35,3,14.6596155,15.017035,14.214684,14.894036,14.644422,77138060.0
4,35,4,14.6700535,15.215711,14.565327,14.534064,14.538391,79477016.0
5,35,5,14.37017,15.089328,14.38683,14.666091,14.493818,78922750.0
6,35,6,14.53409,14.9484,14.216634,14.926362,14.711643,82482000.0
7,35,7,14.603758,14.802403,14.751172,14.670388,14.482096,88890300.0
8,35,8,14.768627,14.563101,14.789322,14.621167,14.589085,88721250.0
9,35,9,14.439696,14.7781725,14.298736,14.506241,14.868607,79417070.0
10,35,10,14.533879,14.924439,14.370668,14.390631,14.644108,79581280.0
11,35,11,14.613,14.9917345,14.32527,14.529273,14.660098,74926070.0
12,35,12,14.751706,14.816552,14.1584015,14.488169,14.954372,80636860.0
13,35,13,14.898506,14.795534,14.624839,14.39196,14.640946,80192910.0
14,35,14,14.653067,14.575748,14.70993,14.617656,14.783979,73096264.0
15,35,15,14.798632,14.787544,14.531723,14.737601,14.721244,74885670.0
